Time  E1  E2
0  -0  -0
2000  -1.83217374890002  -3.32970366847692
4000  -18.6587253034635  3.22663598448294
6000  -34.0100914421445  10.6026858549666
8000  -47.894417087938  13.6466788430828
10000  -55.3448785844422  32.997557276889
12000  -59.783283507464  20.5086772400359
14000  -58.1952904121898  30.6959410686409
16000  -73.1969378963116  41.920347805791
18000  -87.2389712398955  51.372104722867
20000  -84.2137839422691  61.2108006537379
22000  -77.7590651632092  63.6629246630623
24000  -82.3247599927703  62.3843170321473
26000  -95.6438036090437  82.0414024927343
28000  -98.5817939834486  93.5929649415066
30000  -110.221899709503  86.6098390071362
32000  -113.733429637274  109.483518240181
34000  -134.256995671114  110.891575160653
36000  -132.210727446378  114.321693230186
38000  -137.43648116733  122.992530264367
40000  -161.690597111697  135.070501057013
42000  -158.369946209847  136.999380569921
44000  -172.587527239006  148.339504381062
46000  -179.631196944058  151.447195251257
48000  -182.934562265905  158.301040794182
50000  -183.370881702316  158.339523519
52000  -202.195248672891  173.001633601031
54000  -219.151962538745  174.0809185136
56000  -228.298844264519  191.412139317921
58000  -243.252741546381  195.990406451569
60000  -245.930492076668  212.19251005866
62000  -260.007310903011  215.118006978475
64000  -257.460643500888  221.359929238781
66000  -270.485170021058  232.430686245567
68000  -291.965295544612  240.810345456611
70000  -298.435885582549  241.977313442156
72000  -300.189675588278  253.079741684305
74000  -305.742834403554  266.333673963162
76000  -323.128762689674  273.901822217906
78000  -319.686738503266  278.518023811851
80000  -323.577829581835  289.73204229151
82000  -319.971596452089  296.791181373286
84000  -334.270191397901  300.764948025976
86000  -346.658907699026  311.815030303034
88000  -359.328667872001  314.656728329485
90000  -356.854021984203  319.13432648186
92000  -384.87896767275  329.791573513324
94000  -377.724933013219  331.170110150776
96000  -387.514028349398  345.010879161042
98000  -387.351677779738  360.050574518805
100000  -393.054820513663  352.442186571613
102000  -400.512711360312  359.583233246435
104000  -418.931276946338  354.375639732635
106000  -417.615707128585  360.384616563974
108000  -423.267687615969  366.807834727375
110000  -423.187343400896  375.045116306679
112000  -429.691999761702  395.769142457109
114000  -455.524111503003  398.38080961416
116000  -451.981198072598  399.758226168206
118000  -445.348750476104  414.505404861381
120000  -458.209747583507  424.889778833831
122000  -475.262892721413  429.54562987657
124000  -472.168695497927  439.036857574369
126000  -485.954426855613  439.836244601898
128000  -490.076284175927  443.960644622477
130000  -501.34782358031  460.129564357825
132000  -512.617167826166  473.099935768298
134000  -524.440495371709  476.35385226618
136000  -526.852421331604  487.345275095817
138000  -542.052279436403  484.073531925692
140000  -539.859303715091  496.026612964696
142000  -552.063760068818  511.240214264875
144000  -555.319842395722  516.300417798498
146000  -562.11716527889  531.172024555864
148000  -575.891746280874  534.106072610793
150000  -586.85098799821  546.868813190936
152000  -583.148855563666  550.84478464547
154000  -600.847099460865  547.33890761835
156000  -610.74851638974  562.007155279507
158000  -611.844238938228  569.083822900078
160000  -632.670431971916  569.496080962589
162000  -628.157916901043  578.00711202624
164000  -628.947478514913  590.179745605429
166000  -641.014594705784  591.446860891488
168000  -645.620546728159  610.706677054591
170000  -660.14840652809  612.400999042553
172000  -657.465312025805  618.306833030316
174000  -661.319673470285  625.00108057994
176000  -680.951477490517  628.796396830279
178000  -681.751745938684  641.073395038768
180000  -690.213860613595  646.185182376858
182000  -716.054428172453  649.872028224708
184000  -726.810817095129  675.496928744538
186000  -737.962277919692  676.941634454007
188000  -731.584081868018  681.861622394533
190000  -743.045699695211  698.227694498442
192000  -751.571084258378  708.429879761946
194000  -749.883273575282  715.172052780425
196000  -761.750113419751  718.474241187136
198000  -765.376561590849  735.412559282073
200000  -768.748013376182  729.993160426699
202000  -770.562956154781  743.685227759791
204000  -776.036920513314  758.326472332404
206000  -804.640538090221  772.742836630472
208000  -794.502785945692  777.355704098875
210000  -809.851384795593  786.728442501413
212000  -818.035733434505  794.926667328958
214000  -819.294848611644  798.109392441002
216000  -834.504866545676  802.618400649879
218000  -823.298514199185  807.060798596204
220000  -825.763219193305  825.654577713187
222000  -834.439699868945  833.5903311704
224000  -849.090659515683  853.361059326466
226000  -856.7639034654  851.289514651885
228000  -857.823561676932  862.06610687497
230000  -869.639424473376  873.831015692617
232000  -879.48196900582  868.239206523812
234000  -879.490128034556  881.863204081014
236000  -889.105769995589  890.629400445751
238000  -878.486481249804  886.741738995254
240000  -893.434003259626  904.44142115347
242000  -892.041371726807  908.708297298972
244000  -904.509830985288  919.709999217229
246000  -913.057001255858  925.964809734581
248000  -904.650864656092  935.959102856668
250000  -925.826395798849  933.577383793546
252000  -933.582835976932  945.634320382696
254000  -938.476651947992  951.162274650589
256000  -933.382512953426  959.318696905116
258000  -944.527308275435  972.906484993779
260000  -954.225302975274  969.193153278224
262000  -960.471389051634  978.328827983889
264000  -964.218969734666  984.459929378161
266000  -981.706633100964  986.702357516346
268000  -976.80156088559  984.429275847837
270000  -1001.84599594696  1003.63269233112
272000  -996.417545593374  1015.74111140581
274000  -1020.95888887805  1021.04688650546
276000  -1016.08536773729  1034.69458176283
278000  -1038.75459776671  1039.15760468972
280000  -1050.43704755198  1040.55683839582
282000  -1048.51906295104  1045.91454554332
284000  -1057.96168906386  1058.41349035992
286000  -1071.70247104664  1063.77273011543
288000  -1082.85145039837  1081.82413035877
290000  -1091.28927260204  1080.35147150801
292000  -1097.58550587345  1089.49033938884
294000  -1111.78301536831  1097.65768736427
296000  -1108.52516269435  1118.59341709391
298000  -1122.40882211551  1109.62301873763
300000  -1133.30066703915  1117.25433478349
302000  -1136.50864452146  1120.17552680337
304000  -1135.13130364047  1129.96307177817
306000  -1140.13077733785  1154.32361151125
308000  -1147.4946082633  1158.33454157765
310000  -1165.41694743378  1168.58529029017
312000  -1178.60027399414  1179.95040327295
314000  -1178.57397662356  1182.00770432591
316000  -1180.28931061689  1185.90417573058
318000  -1197.28545689418  1195.78450988612
320000  -1200.96579866064  1198.87065216317
322000  -1197.77467375867  1208.42582020339
324000  -1194.655812916  1217.84439824648
326000  -1214.41244809981  1231.7257376875
328000  -1225.12754245954  1238.52491987961
330000  -1249.09211291856  1239.34692573607
332000  -1248.47613546331  1250.88545142607
334000  -1257.63278510572  1257.25767718412
336000  -1270.99886448602  1266.9177080606
