Time  E1  E2
0  -0  -0
2000  -5.39186480786652  4.4580258307024
4000  -7.03796619871015  9.55294596034502
6000  -8.42652270894746  11.5490166801406
8000  -13.5519334660798  14.6587367608965
10000  -18.5721198314582  16.9905798627079
12000  -23.2874769986413  21.6483962019111
14000  -25.5233023126052  25.5302498379792
16000  -27.3947915675131  28.5119831400223
18000  -30.531610993741  32.7131293881003
20000  -35.0060124912493  38.0523156227519
22000  -37.9065011900359  40.5771383243678
24000  -40.3861870109082  44.2921703117231
26000  -44.1790135468569  51.075500530813
28000  -47.5925122631444  54.8863241070035
30000  -52.2409965493768  57.4539159441607
32000  -55.3712809870624  59.7153249991526
34000  -61.8163192398846  62.2082542228888
36000  -62.6274993819152  67.0138407720938
38000  -71.3311167658301  70.0390477725685
40000  -72.5656438291784  74.4526029905053
42000  -73.7690553535475  77.006842162641
44000  -75.3647246363709  81.0737089052678
46000  -80.9030997328014  84.4861462798559
48000  -83.6098275113082  86.6794012557919
50000  -92.2214196054309  91.0182864504969
52000  -94.9331585014237  92.6356941247768
54000  -94.6620448082083  98.3108249231323
56000  -99.5202765307234  101.209444047907
58000  -104.702317497398  103.464360214643
60000  -107.503220175557  108.036323633443
62000  -111.703009900111  112.598745549016
64000  -116.384255792681  114.879835522819
66000  -116.38671584061  119.244165963541
68000  -118.854963211977  124.245687086018
70000  -125.967373273655  126.514691254621
72000  -128.772832966602  131.024812786137
74000  -137.178045684653  132.176432477678
76000  -138.705327442587  136.672060736368
78000  -142.001820799625  138.432860457366
80000  -147.890797138609  139.652194609826
82000  -146.467258064556  144.430686560188
84000  -150.298461712646  146.567224309356
86000  -156.801699743392  151.223185490041
88000  -157.67744450502  154.746768268468
90000  -159.335374667009  157.818036520407
92000  -162.582900342281  160.524857909181
94000  -163.408520014049  164.720167984809
96000  -166.831404169112  169.260821317991
98000  -174.447190748273  172.822716398436
100000  -171.253035706574  177.997843190176
102000  -175.138459417528  181.051093687353
104000  -176.477342084415  184.15019302694
106000  -182.344447296793  187.739487675655
108000  -189.332747570504  191.77744077258
110000  -191.994674193547  194.031048053792
112000  -194.824232886418  198.250907727834
114000  -197.15248430386  202.656674205201
116000  -200.064702390061  206.171530710289
118000  -203.997538781842  210.105138791604
120000  -208.846363108535  213.708296909372
122000  -211.271117865076  215.854330217763
124000  -212.554614146516  220.269012986203
126000  -217.407460987933  224.223319499459
128000  -220.233121357821  228.579934206839
130000  -225.395724095299  232.331850687305
132000  -228.464435820101  237.758930204876
134000  -231.00021215666  241.592627281356
136000  -235.168048822618  245.542848015239
138000  -236.75509616391  247.849466812356
140000  -245.502562153834  252.941054597499
142000  -245.418596426292  256.308209437461
144000  -247.884462260955  259.45991780515
146000  -250.920755863426  262.200460978143
148000  -255.575896923818  265.075829214222
150000  -258.93300164389  268.302682458241
152000  -263.563985392563  273.114437992106
154000  -269.489049039601  277.276454470446
156000  -268.883673721198  279.619992476192
158000  -272.564237079006  284.296460974616
160000  -276.652813328459  287.272350453005
162000  -276.007922853138  290.422818618001
164000  -281.295994878429  297.257556223065
166000  -283.468161612365  300.013210130936
168000  -286.360946378647  304.661737113038
170000  -291.497954868346  305.809114545315
172000  -288.979858451704  310.785360615264
174000  -295.655455013026  312.594908611529
176000  -302.890246353522  316.895985651202
178000  -307.045456344963  318.935926198514
180000  -312.487308987463  323.125780035577
182000  -316.383304729646  325.845122393334
184000  -319.672769136362  330.429095837747
186000  -322.15945850938  334.824092797198
188000  -321.355558774898  337.713049525698
190000  -325.282226653033  341.105213073124
192000  -328.403098334746  345.548018545451
194000  -331.180203202338  346.43605469601
196000  -332.575551067129  349.61549528131
198000  -339.271651323826  353.505720689101
200000  -342.59299502682  356.782757643004
202000  -348.523094708127  361.210765153139
204000  -352.116627099063  365.127423656634
206000  -356.347110004405  367.767484494144
208000  -362.310001279287  373.163199749029
210000  -362.54874056422  376.975867224826
212000  -364.255165631439  378.184282744307
214000  -370.572695749754  383.958948999579
216000  -373.479677152991  386.85983932291
218000  -378.953520992401  391.464786328682
220000  -383.075743523078  394.434130495859
