Time  E1  E2
0  -0  -0
2000  -0.143654661242279  -0.887275050448839
4000  3.91679107781513  -1.49853784234543
6000  4.88151618915946  -0.174062811544143
8000  8.35826233723201  2.84570349057739
10000  8.1307749279928  3.147914579156
12000  6.87337123616185  6.44258907669209
14000  2.98095298336061  7.79965959606734
16000  -1.6397276724776  9.20499272397178
18000  0.274945995149209  11.2057883089137
20000  3.34026019280883  15.2448985099513
22000  1.1090626231394  11.8040357177779
24000  2.93915922601047  12.4566180474202
26000  1.83728624535095  12.4321270168258
28000  4.1626791674503  15.911912730534
30000  -2.08420610209727  18.960849538815
32000  5.21250667490342  18.3257170612438
34000  5.82925344874666  17.1279164803122
36000  2.59896795654719  18.7025706070508
38000  2.4084358174529  21.6629708706542
40000  2.13587138802758  22.4302743369744
42000  4.64381505583839  24.1773818212051
44000  6.52772492333593  25.5731629952886
46000  6.95560594206446  21.7787299951818
48000  2.34931273836376  23.0708776479584
50000  -4.63692471864613  24.6626400396218
52000  0.422373199105815  27.3717433226133
54000  0.0194284005278995  29.67649903415
56000  0.927935596154436  29.317968027195
58000  2.40149921872694  33.1587130775406
60000  6.44174227386533  33.0201910294182
62000  3.73026405469665  36.1891061671791
64000  3.39471420698274  34.4212984663964
66000  4.72167378770028  36.9640858376354
68000  2.63624061222877  36.7311420937434
70000  5.27345815743205  39.0483038593279
72000  2.89637018643607  40.4319728274333
74000  2.91800923098314  40.5481512459244
76000  1.72975423907502  39.5925921441569
78000  5.27658873921186  39.8313780208272
80000  8.69564244222474  42.8306627891452
82000  5.52340304969856  43.8361917189595
84000  7.07145895657391  48.1812058411348
86000  -0.217785482104128  45.0504359917012
88000  1.49815230716922  47.4934298390324
90000  0.83430402889957  52.8269769299116
92000  0.887358064868076  52.6946035184805
94000  0.954569588298446  54.7387858252425
96000  -1.44045313605393  55.7894615062278
98000  3.06201946057947  55.463971316036
100000  0.799784053412375  57.7853965104944
102000  -2.68390700523  62.2727831155931
104000  0.411941615487729  59.0698431791228
106000  -1.5344872463457  60.3641505533046
108000  -1.35806561728243  61.5549242569759
110000  0.377286079430707  62.4699853369112
112000  -7.21599017412818  64.3530672571184
114000  -3.41172374515409  66.3767696395734
116000  -0.928039404303862  64.6080309663788
118000  -4.35324010003026  63.5373169477841
120000  0.353737462857823  69.905276755415
122000  -0.504000995109943  68.1394341932238
124000  -1.65052095890446  69.3034211804306
126000  -4.76012623619157  70.4092410558202
128000  -3.39869864189106  70.0890504717698
130000  1.0892474946444  70.0173249648773
132000  0.175684415880269  72.0431152925468
134000  -6.57016759861766  72.4800840908642
136000  -3.14656741444892  72.1438107445929
138000  -7.2326248726036  73.4543836066013
140000  2.66642298767742  78.2792675048287
142000  -5.32503921860874  76.102264214678
144000  -9.37394710657357  75.2456120920846
146000  -8.59947180994117  78.0683271350096
148000  -9.76194744760284  79.5730100367906
150000  -12.0025725470035  79.5570853928678
152000  -10.052846054264  78.5461003295078
154000  -17.1329691484281  79.7681959119292
156000  -15.8058606243481  82.6611761487748
158000  -12.0518787198887  85.7906854195724
160000  -16.5470382049645  86.1602611507325
162000  -13.5505445045593  84.2445131463291
164000  -21.247032645058  86.6596675134288
166000  -19.5431034466828  90.613199859761
168000  -22.3479338315215  89.8207440037387
170000  -18.9704958682857  94.3715822087001
172000  -18.1837522535469  92.5456822117735
174000  -24.6890821216187  95.5084128551366
176000  -25.8247894227266  92.5697899409413
178000  -24.4843190942188  99.7485586281084
180000  -24.5431212833248  100.178256426874
182000  -21.9509255833935  104.017282402614
184000  -27.8871519211568  102.272250326548
186000  -31.1256665913923  102.826968556604
188000  -19.332064284846  103.325850347725
190000  -29.4861708202208  105.485894954578
192000  -29.1652914517369  106.4536194067
194000  -29.997582551772  107.086051841544
196000  -28.1773448945764  110.100496587666
198000  -34.3474112544901  107.935234857257
200000  -29.4838469327727  112.714628764714
202000  -27.0282191919165  112.480324651397
204000  -31.2496331693913  111.880328466752
206000  -30.521353967038  115.021220458181
208000  -34.1503570380936  114.304300729187
210000  -32.0820102264894  118.192588654376
212000  -30.1133555783409  118.839422274818
214000  -37.1475509575052  120.387796659534
216000  -42.4009628170807  119.290037205676
218000  -27.8612347680273  119.173541788521
220000  -33.3959860281196  122.743309705968
