Time  E1  E2
0  -0  -0
2000  -6.13220612966945  4.24608657819951
4000  -13.0391432845509  13.3179997566167
6000  -20.0114914535345  19.359635748851
8000  -27.1722090588755  25.3981695017582
10000  -30.4506111625031  31.9619328992652
12000  -40.0182095683936  37.8456049867513
14000  -45.5627507430369  43.1424704195706
16000  -50.1141189607656  50.1494449577811
18000  -57.1832429775987  55.530189927398
20000  -60.5877626245306  60.6327982320399
22000  -69.1927045194505  65.8322321933544
24000  -77.0386994730424  70.3746648132606
26000  -82.6512074072832  74.2605640842405
28000  -88.703294746318  81.1766802256802
30000  -94.4162919444451  89.4239137630747
32000  -95.749946696088  95.1800129239109
34000  -106.480152814508  103.185552236805
36000  -113.769125214567  110.571208573882
38000  -116.670764623663  115.996307763002
40000  -125.792842285343  123.230256464552
42000  -132.418824932442  128.969677544501
44000  -137.549560813794  135.50463711436
46000  -144.060761524721  139.495397869751
48000  -152.869975347243  146.769153498179
50000  -157.736410999481  155.304218452056
52000  -165.970613393922  160.219385821291
54000  -168.177517340272  167.714971322589
56000  -173.442075449534  173.221043578905
58000  -180.013253752657  177.909941600701
60000  -185.90108613933  184.168005503203
62000  -188.970111678222  191.439909833114
64000  -195.22896345919  196.208627506724
66000  -200.7913582523  203.683355221113
68000  -208.986961207802  209.636772024649
70000  -212.726249740108  214.839662129404
72000  -220.800976367971  222.345621922123
74000  -229.63431347883  230.343390691442
76000  -236.342787737996  235.172955679794
78000  -238.275415757942  242.49194715851
80000  -243.928603364413  248.050500302251
82000  -251.061843681336  253.491214298706
84000  -256.668820126229  259.139857529797
86000  -260.189304050799  265.142872451525
88000  -265.382530523706  270.583948911772
90000  -274.316115553873  278.281353589111
92000  -280.44881787602  284.285019657848
94000  -288.555840091746  290.878294456016
96000  -296.696078608886  298.580044489177
98000  -303.221276492851  303.108730494502
100000  -307.309980782989  307.126066197609
102000  -315.162750992484  313.198303891564
104000  -319.768814095724  319.888680210476
106000  -325.53685093481  325.60127439167
108000  -329.490013936785  332.634177132235
110000  -337.459241270619  338.063934097563
112000  -344.57286244117  346.040864566538
114000  -352.036364564961  351.656758465026
116000  -357.784442557227  358.407899272936
118000  -365.223416905008  364.35631482061
120000  -369.473544875016  370.16971865146
122000  -373.744631891766  375.704581630114
124000  -380.605128693145  383.511259000051
126000  -389.25657186442  391.058882640291
128000  -394.896343883652  394.871412661697
130000  -401.162396349978  402.97685083077
132000  -408.666759530617  410.353115811082
134000  -414.295848903008  417.146085921606
136000  -420.046006305184  424.977381138455
138000  -425.533165382006  429.917903191819
140000  -434.685065538372  434.515625445717
142000  -439.213084199385  441.324966494945
144000  -448.054126720366  448.02077886877
146000  -455.469804417045  452.721668869675
148000  -459.068825181599  460.965783926244
150000  -465.542650137453  466.561464105726
152000  -472.002098977059  473.565391357722
154000  -482.407968642495  479.587217165639
156000  -486.600105555079  484.403027798569
158000  -493.514382079841  491.58540597645
160000  -499.015404292034  499.323431339698
162000  -507.335046263436  503.775886372685
164000  -509.500337058941  511.587723553137
166000  -516.452843106628  516.491872537378
168000  -518.582525111234  521.368531281279
170000  -526.907661845872  528.692825857337
172000  -532.969333717271  534.51606369101
174000  -540.07343761036  542.080011237517
176000  -546.255740324715  547.966611222342
178000  -554.19969416044  554.579311205311
180000  -560.949071869728  562.084247193704
182000  -567.111603660477  566.043506055525
