Time  E1  E2
0  -0  -0
2000  -18.2123960566093  17.9355842882549
4000  -33.6716863855026  34.7401649777598
6000  -46.8189309353138  51.1014617954231
8000  -64.6206938558579  68.1089772514681
10000  -81.9252544859741  86.3212486458636
12000  -96.3038846872903  105.869482895226
14000  -117.661700344555  122.884615172974
16000  -133.126424900132  137.470850748828
18000  -149.775309334769  153.75191433103
20000  -167.853218588436  170.385429231151
22000  -184.117895458968  187.230675437648
24000  -201.182327292729  202.132898184099
26000  -219.798719500253  220.845753470308
28000  -238.298897293788  238.993844747223
30000  -256.547698074988  253.635854225773
32000  -272.146088825984  271.379327184064
34000  -285.948558335847  288.628682945745
36000  -300.507802043643  303.590464636373
38000  -317.47071648336  321.09486631959
40000  -336.647903879233  338.588496050813
42000  -349.434806559089  356.230652632643
44000  -366.720604812855  372.09083430324
46000  -384.297701484962  388.996226124969
48000  -406.298740457445  406.466858014102
50000  -424.841959918429  423.850145866532
52000  -444.086722394835  444.936151044778
54000  -459.085985551472  461.172204979476
56000  -474.573714037368  477.135624301341
58000  -493.34071185137  495.124324910541
60000  -511.892191620056  510.334421070108
62000  -528.588313985083  528.054385019157
64000  -545.557114377491  545.051015728169
66000  -561.648913136558  565.297500292959
68000  -579.710713236038  582.602485825429
70000  -600.526988312068  596.868325840027
72000  -615.862461233096  615.957589505825
74000  -635.587482045979  631.555397287792
76000  -652.186341580643  645.989788901521
78000  -665.405188663863  665.863106227984
80000  -682.019694182171  682.407327750609
82000  -696.005900792636  697.349437068919
84000  -713.904540733419  717.821148420754
86000  -731.126336212875  731.198352604164
88000  -750.212891671287  748.472508117565
90000  -765.571865710642  766.216326007144
92000  -781.551138448243  781.772243810542
94000  -799.895865312357  798.383817444839
96000  -813.09813511552  814.092590664749
98000  -832.977393996017  832.43532428796
100000  -850.978753076287  849.744667574198
102000  -869.136577567054  867.645181534217
104000  -887.015660389084  883.663372958825
106000  -905.726640520325  902.046299011106
108000  -916.788129156518  916.209718878522
110000  -936.699523915486  933.381024732522
112000  -952.4325598751  949.963634596597
114000  -969.425895918843  968.729456180584
116000  -987.218765700266  983.559024369358
118000  -1004.41182933814  997.767425047805
120000  -1020.45523315692  1014.58299250291
122000  -1040.2297219051  1032.94141122807
124000  -1055.91548278226  1050.65636842606
126000  -1073.48902487712  1069.76254061331
128000  -1087.9997921642  1085.77234744398
130000  -1104.83185759228  1103.38345284691
132000  -1124.86212326775  1121.61283230326
134000  -1141.59717624546  1136.4232181862
136000  -1155.95191057228  1152.00688892561
138000  -1172.45183248509  1170.12528458488
140000  -1191.67997376641  1187.20423878121
142000  -1208.8741582396  1202.48010054609
144000  -1221.58369378214  1217.87662517895
146000  -1237.3300756205  1235.11482937543
148000  -1257.25405113514  1251.02689983746
150000  -1275.49042018704  1268.00567019789
152000  -1290.76224259213  1284.01774269671
154000  -1307.37061450583  1300.01952829166
156000  -1321.28813053651  1316.83622926624
158000  -1337.96997042044  1332.5678593451
160000  -1357.20371997365  1346.85460279378
162000  -1371.5249345803  1363.59453120571
164000  -1388.29972935176  1381.24355023731
166000  -1403.74536707132  1395.83163626481
168000  -1418.6947876153  1412.84928598522
170000  -1436.53359072021  1429.14945676661
172000  -1452.44321494349  1446.16518037275
174000  -1473.09145658835  1468.67554863825
176000  -1487.01110682507  1484.46748984596
178000  -1502.95369676718  1501.70934373036
180000  -1517.88837134407  1516.58598056655
182000  -1531.88407568809  1530.09283453636
184000  -1551.60611066136  1549.92512786003
186000  -1568.09669198659  1564.63284971161
188000  -1586.91544943177  1584.19665566405
190000  -1599.79283751316  1601.30618558567
192000  -1619.49913107423  1617.894184591
194000  -1635.91746581548  1636.98196508037
196000  -1655.14114884189  1655.95094685205
198000  -1672.76144754269  1672.11017052933
200000  -1688.93198815559  1687.30565901261
202000  -1705.38901502809  1705.18060474755
204000  -1723.62440115524  1724.26922524086
206000  -1741.607725069  1739.57335769984
208000  -1759.41935991142  1756.16766091814
210000  -1776.4564019431  1774.25981063296
212000  -1795.15770342367  1787.75723460034
214000  -1811.18678638931  1808.1761491034
216000  -1825.3413518062  1824.05307362082
218000  -1839.26773941052  1840.42516407642
220000  -1856.75019258878  1856.6180010187
222000  -1874.21701471134  1875.53093640041
224000  -1893.40151785421  1888.97011332598
226000  -1905.70285415935  1906.00813904512
228000  -1921.78234604635  1922.25655508935
230000  -1937.46652992938  1939.51362360466
232000  -1954.01571249954  1958.00222555513
234000  -1971.00180810906  1972.74823143074
236000  -1987.3880409494  1989.55679475537
238000  -2003.03582510894  2007.81018392244
240000  -2020.53061555049  2024.91268757264
242000  -2035.85987095976  2040.93327130749
244000  -2055.8736314709  2058.20785900397
246000  -2068.57586763018  2074.8232497484
248000  -2087.3773475865  2091.74975932559
250000  -2103.17422624237  2109.43699101967
252000  -2117.04468329962  2127.22579651987
254000  -2137.33077180504  2144.94977070488
256000  -2152.94732193883  2161.73084213291
258000  -2170.09945756769  2176.59971794981
260000  -2186.14939825057  2194.01693369087
262000  -2203.22962585516  2209.72623900002
264000  -2222.44710180543  2224.07124604331
266000  -2237.98985147244  2241.09054683158
268000  -2255.28646452236  2258.36886261986
270000  -2271.78214913318  2274.88730786879
272000  -2289.06651177962  2290.93123945803
274000  -2306.44781096758  2307.49146388945
276000  -2319.91363184443  2322.752787851
278000  -2339.74325521948  2339.26189345997
280000  -2355.22695866998  2356.93589674322
