Time  E1  E2
0  -0  -0
2000  -1.32386394616016  4.64512800628594
4000  -9.48996727158669  10.4183473276473
6000  -16.6475302834025  13.7112866737648
8000  -19.2374570265395  20.4565411914083
10000  -27.2343625047366  24.9046861057207
12000  -30.1146992193306  31.7537012153438
14000  -36.2442623664716  37.5716235086054
16000  -40.0636693316469  43.4021192535147
18000  -46.8324682527047  46.9847475653255
20000  -50.4535073580093  54.8929916757808
22000  -56.3226690211948  58.6187125604293
24000  -60.3934491424949  64.0424513424985
26000  -69.1644382016215  68.9879882229062
28000  -74.7634434046152  76.6094290886851
30000  -79.8108890271713  80.9395999022968
32000  -83.8989888427023  87.2806295549256
34000  -91.8513926324528  95.3583423897696
36000  -93.8526159343199  97.883757778521
38000  -100.783607976902  103.69871238997
40000  -103.314508431849  106.941759247664
42000  -103.902523840058  112.176185097787
44000  -111.89444351095  119.803997306789
46000  -116.247561079076  123.673522960437
48000  -124.276763736083  130.528691889994
50000  -128.755809342066  134.232682943283
52000  -134.090800393095  139.194814423558
54000  -142.669284951486  144.515360415937
56000  -147.205557693955  148.802380893309
58000  -149.730771062545  152.368214806643
60000  -155.862511123525  157.24207806718
62000  -159.582352963316  162.581324968863
64000  -164.38205894513  168.012387807438
66000  -172.598406141685  173.022455937635
68000  -176.082689936123  179.867382818625
70000  -180.070137717252  183.49246183791
72000  -185.487003529104  188.693898796875
74000  -189.801138011488  195.300038268682
76000  -194.297501702768  198.775134389979
78000  -198.664250790996  204.687895022808
80000  -208.282061828951  209.48275777418
82000  -212.800793353104  214.230876206972
84000  -217.246970323683  221.417424216434
86000  -220.680461347119  225.762057124017
88000  -222.384436841749  229.521360174906
90000  -229.676226474557  237.576053220392
92000  -235.938882180599  240.425435926868
94000  -241.240102894136  246.055430690136
96000  -247.69439596657  252.360633152344
98000  -256.97981560523  257.447700098959
100000  -259.001172814272  260.624081436122
102000  -266.336460053675  267.654328365967
104000  -274.072126918346  272.282974812781
106000  -277.333553633231  279.379117426508
108000  -285.141470340115  283.187686085661
110000  -293.349690053416  288.100855783307
112000  -297.538614400088  291.385564952083
114000  -305.776590917467  296.314208003982
116000  -310.677848928523  302.065432740817
118000  -315.914197163053  308.062336454692
120000  -319.013712357819  314.066782090686
122000  -324.521510408782  318.492815342249
124000  -330.078633966901  326.4087593666
126000  -337.423585696328  330.949719281158
128000  -341.704144711022  335.769236641986
130000  -343.582773520122  339.929834396059
132000  -348.671820674258  346.16146885424
134000  -356.317968501424  351.081594251444
136000  -361.813869096981  358.713406938718
138000  -363.87674272496  362.872350747887
140000  -370.949630008248  368.564791091484
142000  -378.302684304449  375.528228904434
144000  -381.366454080626  380.210789091725
146000  -386.568695808  384.451493996697
