Time  E1  E2
0  -0  -0
2000  -14.5034850011637  8.98562441154753
4000  -20.4914206476301  19.0225692126206
6000  -28.7144266304815  24.5772443396357
8000  -42.5411076338946  37.931226335545
10000  -49.9705773041038  47.3673426707611
12000  -55.0529845892322  55.4256372804325
14000  -62.0282016002718  64.8542044930443
16000  -69.8781852312587  74.9477424464521
18000  -82.1782871075161  85.2935404969946
20000  -92.2164595236668  93.0597940736091
22000  -98.0618709596843  102.142949497147
24000  -112.738649438381  110.037630260952
26000  -115.490261188532  117.86837903506
28000  -123.190147778525  128.343382041421
30000  -136.446831980796  137.239565238361
32000  -147.933975883253  148.681958399723
34000  -151.870768238398  156.782264691159
36000  -161.756262243819  168.145308626648
38000  -171.041991710696  175.916834087798
40000  -179.770253965949  184.8463710614
42000  -182.10713103371  195.140562716685
44000  -196.937601472377  202.722187527117
46000  -209.85597936662  212.930486256059
48000  -221.895591011997  221.253963333672
50000  -228.212541373531  227.283196134767
52000  -238.641234148164  242.072756174478
54000  -258.949905554764  254.542073981576
56000  -258.346287075128  262.755989780775
58000  -268.448072533695  272.403392755755
60000  -277.131789526101  284.110915836628
62000  -287.888648913158  294.119271257172
64000  -294.502383637436  304.496340926264
66000  -301.669425126141  314.557274439971
68000  -318.215031063049  323.162553035906
70000  -324.009657890476  331.150503416001
72000  -332.605559920744  339.118184251033
74000  -343.481352531528  350.564005167881
76000  -357.378150011455  359.333902652963
78000  -370.071647202632  367.508140057199
80000  -375.623331880356  377.446863331498
82000  -384.835909093805  384.57825467536
84000  -393.696225986669  394.113606340384
86000  -398.648212728189  407.551546869902
88000  -410.273988388089  413.503000123177
90000  -415.077359320179  426.296441913304
92000  -429.160466725452  435.33550938927
94000  -441.040566805356  444.53815247033
96000  -451.626233081243  454.384605712655
98000  -456.971306626175  464.648136829455
100000  -463.640192184414  473.96618215566
102000  -474.838808090829  487.456584064711
104000  -482.728286997055  491.033574850013
106000  -494.095424000915  500.353886211852
108000  -503.602262812974  511.757848138748
110000  -511.953213841304  522.435406100827
112000  -527.133730340101  529.990215569176
114000  -536.526567571117  543.603553933286
116000  -546.662918374873  553.588058609598
118000  -550.837195955135  561.646252488414
120000  -555.03798619246  570.857407841139
122000  -560.622581880532  583.15467891716
124000  -572.997196787576  593.218598429406
126000  -585.450819002113  600.542393411019
128000  -599.354980948476  611.393239765019
130000  -608.900232732825  620.236689196375
132000  -616.325526711356  631.782815951768
134000  -627.248390504218  641.625845172501
136000  -634.41379386599  650.539752285771
138000  -645.893356804424  662.996852817561
140000  -654.49848058754  675.437798500708
142000  -663.420556524533  682.761523274436
144000  -672.547114182775  692.482472058853
146000  -680.882208479222  703.32124183
148000  -691.583435782041  710.747505482063
150000  -698.676024315718  723.377435518275
152000  -712.068344936798  729.627539355202
154000  -721.975963324632  738.063800079269
156000  -725.06003264066  749.703013818038
158000  -738.223924946607  759.360531934566
160000  -746.125555025843  768.245580781448
162000  -752.028461346647  780.247923365726
164000  -768.179218799824  789.958663880573
166000  -767.192973479385  796.319729237088
168000  -780.567155190011  805.76885120234
170000  -797.162614164774  816.011514647787
172000  -802.997276158437  830.953278703668
174000  -808.975297597992  838.185987262686
176000  -814.943757035455  845.956649714818
178000  -826.386637493881  857.343091654905
180000  -836.83562844139  867.913783498741
182000  -847.283311093554  877.788730520097
184000  -855.109516817258  887.932625146162
186000  -864.471166513917  894.280164359203
188000  -870.653973854941  903.943082119273
190000  -883.994528517262  914.354058540824
192000  -897.225286117791  925.321758592623
194000  -902.846520490186  935.461300886183
196000  -908.965741790007  946.42176083007
198000  -918.721098215406  956.010241756735
200000  -928.637967590452  964.3331262731
202000  -943.641004197068  974.4835627592
204000  -953.764280674654  981.390438422968
206000  -957.961944633515  990.493861601711
208000  -971.680938660516  1000.8427714173
210000  -981.834516276109  1007.99963781832
212000  -987.616294671312  1017.11789011711
214000  -995.041447075962  1028.65953466657
216000  -1009.42888565952  1037.51711237212
218000  -1017.97502430197  1043.3258922104
220000  -1026.73509244124  1054.94577858459
222000  -1034.46666618661  1060.25335886923
224000  -1045.11414380553  1069.6112019821
226000  -1057.20069219135  1078.48693346571
