Time  E1  E2
0  -0  -0
2000  -6.50673409425647  9.17389052278946
4000  -8.75926500127056  17.7733986645589
6000  -15.412736415163  24.6563650686651
8000  -24.9511355900928  32.5353401085283
10000  -29.2363805708556  39.5117892843471
12000  -32.7663857827412  46.3639937014126
14000  -41.981402522507  53.2951410683724
16000  -53.4155767405283  61.0315692913853
18000  -57.7367097403742  65.8588118090962
20000  -67.64763017326  73.6977971068889
22000  -71.8397050834204  80.432014599259
24000  -82.4204328295457  87.6496473560927
26000  -88.8152304596734  96.3333052563083
28000  -100.634654064092  103.122840448322
30000  -109.359704837886  111.096333344956
32000  -114.403686908828  117.851551146203
34000  -123.736710964869  124.146017456263
36000  -128.56853733874  132.898770708843
38000  -137.225541000905  140.120616264949
40000  -143.802281859652  149.402900832005
42000  -151.355893848946  156.957353140558
44000  -158.765846543963  164.554552070034
46000  -170.028903624514  170.736051327697
48000  -176.915606226091  177.046785369752
50000  -184.563753593244  184.801146213333
52000  -191.88327642702  192.935549183465
54000  -195.75424078918  198.59089305177
56000  -206.417897182994  206.506050131946
58000  -212.387201074351  214.467885855996
60000  -219.034961598067  221.859222089412
62000  -227.820940533387  228.979082405805
64000  -231.10359831764  235.31246458363
66000  -242.170899537401  245.300298805369
68000  -249.837471268144  253.526500844595
70000  -259.891132411738  260.609333998752
72000  -267.490740710697  267.357681011166
74000  -277.708786634672  276.784408476724
76000  -285.961820694376  283.91985301722
78000  -291.689713231849  292.607141755859
80000  -295.264465562026  301.169940154397
82000  -300.900990989891  307.754195375486
84000  -309.665507307135  317.812737509801
86000  -311.969033396696  325.907063533891
88000  -322.275606892435  333.020989081059
90000  -327.759814741987  342.011605917638
92000  -335.946230005068  346.149368644701
94000  -344.366264807793  353.794447759905
96000  -351.36416622345  362.176418751927
98000  -361.023670948908  369.093579504658
100000  -366.067314083426  376.282668907663
102000  -372.216775972262  383.089005180583
104000  -378.32707942244  389.328398267011
106000  -389.421735075893  397.494566830594
108000  -399.559515452983  404.57164941232
110000  -413.66784305046  412.347567909159
112000  -417.314593936982  419.953299540598
114000  -424.560502325286  425.351377213226
116000  -430.994523109414  433.388119686986
118000  -438.341618021712  440.515159762489
120000  -444.647487677915  446.8514175836
122000  -451.174038176134  452.701483948321
124000  -457.1395165697  462.553303906755
126000  -462.42851251458  469.141882989119
128000  -472.746225937166  475.791271868935
130000  -480.364330788976  483.636234910763
132000  -491.051644541754  490.628059277256
134000  -498.834315425308  498.897106085665
136000  -506.154285624449  507.529800886182
138000  -513.819005306468  514.466706104563
140000  -525.178838352964  522.591206938231
142000  -529.957925643833  529.777449452972
144000  -536.198015505984  536.835986113678
146000  -546.035957322997  545.25013721785
148000  -553.306824777207  553.499126898971
150000  -559.801051273687  560.947508485423
152000  -568.10295963389  569.01439569181
154000  -575.217876673575  574.968837341947
156000  -582.733816045458  582.178531147725
158000  -592.115677917944  589.108238170759
160000  -597.324039225309  598.135792774898
162000  -604.659978967966  605.339632728401
164000  -613.769114421223  615.3222756579
